n_tokens_title,n_tokens_content,num_hrefs,num_imgs,num_videos,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,abs_title_subjectivity,abs_title_sentiment_polarity,shares
8,1293,31,1,5,8,0,0,0,0,1,0,1800,24500,9160,0.481868497,0.188437950938,0.0572312451663,0.014694508894,0.25,0.25,2500
14,150,9,0,0,10,0,0,0,0,0,1,0,0,0,0.341630591631,0.143650793651,0.0266666666667,0.0133333333333,0.168055555556,0.140277777778,590
12,804,14,1,0,10,0,0,0,0,0,1,0,0,0,0.509885522641,0.0616573902288,0.0273631840796,0.0199004975124,0.1,0.2,623
7,383,7,1,0,4,0,0,0,1,0,0,18700,18700,18700,0.499637681159,0.190942028986,0.0443864229765,0.00783289817232,0.5,0,4800
8,228,6,2,0,7,0,0,0,0,0,1,40000,40000,40000,0.304658008658,0.121359307359,0.0438596491228,0,0.5,0,1300
11,132,4,0,1,4,0,1,0,0,0,0,7400,7400,7400,0.46510989011,0.143406593407,0.0606060606061,0.0151515151515,0.5,0.6,2600
12,570,33,1,0,3,0,0,0,0,0,1,1200,1400,1333.33333333,0.530402298851,0.0371264367816,0.0245614035088,0.0263157894737,0.2,0.05,954
11,229,6,0,0,10,0,0,0,0,1,0,22400,22400,22400,0.435977272727,0.202318181818,0.0524017467249,0.00873362445415,0.15,0.45,13300
12,444,5,2,0,4,0,0,0,0,0,1,6100,6100,6100,0.318833333333,-0.013,0.0247747747748,0.0292792792793,0.5,0,2200
12,127,7,0,0,10,0,0,0,0,1,0,860,5200,2453.33333333,0.361888111888,0.0931818181818,0.0551181102362,0.0157480314961,0.0852272727273,0.00568181818182,627
9,137,3,0,1,6,0,0,0,0,1,0,749,749,749,0.565384615385,-0.0663461538462,0.029197080292,0.043795620438,0.5,0,693
10,399,28,12,1,10,0,0,0,0,0,0,4100,4100,4100,0.589180672269,0.277205882353,0.0601503759398,0.00751879699248,0.2,0,1500
11,240,8,1,0,9,0,0,0,0,1,0,2000,3400,2680,0.559375,0.146875,0.0333333333333,0.00833333333333,0,0,754
11,230,4,0,2,10,0,1,0,0,0,0,40400,40400,40400,0.710595238095,0.476666666667,0.0782608695652,0.00869565217391,0.5,0,2200
9,892,3,1,0,9,0,0,0,0,0,1,5000,5000,5000,0.32893442623,0.150710382514,0.030269058296,0.0067264573991,0,0.166666666667,5200
7,675,24,11,0,9,1,0,0,0,0,0,927,2900,1913.5,0.65981442577,0.239030112045,0.0622222222222,0.0266666666667,0.4,0.6,10300
9,718,11,1,0,5,0,0,0,0,0,1,1500,1800,1650,0.550414051357,0.0921843094013,0.033426183844,0.008356545961,0.5,0,3900
13,306,3,1,0,9,0,0,0,0,0,1,4400,4400,4400,0.247903138528,0.100821834416,0.0196078431373,0.00653594771242,0.5,0,1400
10,213,15,12,0,6,0,0,0,0,0,0,1300,1300,1300,0.551555555556,0.044,0.037558685446,0.018779342723,0.166666666667,0.7,1100
7,0,0,20,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0,6800
14,248,4,1,0,6,0,0,0,0,0,1,926,1900,1308.66666667,0.373647907648,0.0649062049062,0.0282258064516,0.0161290322581,0.116666666667,0.283333333333,1300
10,361,10,2,0,4,0,0,1,0,0,0,964,13800,7382,0.435209235209,0.0806277056277,0.0304709141274,0.01108033241,0.0454545454545,0.136363636364,1500
9,1309,16,1,0,8,0,0,0,0,0,1,1500,1500,1500,0.354485722611,0.00096081002331,0.0267379679144,0.025974025974,0.05,0.2,755
13,1330,38,10,6,8,0,1,0,0,0,0,816,62900,24954,0.455486278166,0.0664267754468,0.0458646616541,0.0218045112782,0.2,0.7,112600
7,0,0,15,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.3,5500
7,201,8,0,1,9,0,1,0,0,0,0,742,3100,1512.5,0.537525252525,0.0879797979798,0.0348258706468,0.0149253731343,0.0454545454545,0.136363636364,1600
12,366,26,10,1,9,0,0,0,0,0,0,2000,6700,4350,0.538729086229,0.122446764947,0.0546448087432,0.0273224043716,0.3,0.15,2200
9,535,9,1,0,6,0,0,0,0,1,0,610,681,637.333333333,0.404753968254,0.199388888889,0.0560747663551,0.0168224299065,0.2,0,1300
10,343,5,1,0,7,0,0,0,0,0,1,7400,7400,7400,0.310185185185,0.000578703703704,0.0174927113703,0.0320699708455,0.4,0.1,829
12,848,12,1,1,8,0,0,0,0,1,0,2200,12900,6100,0.470898037799,0.162916731156,0.0530660377358,0.0153301886792,0.15,0.2,1400
11,259,9,1,0,7,0,0,0,0,0,1,1200,30700,13125,0.313606654783,0.0549316696376,0.023166023166,0.019305019305,0.5,0,1300
11,767,10,1,0,10,0,0,1,0,0,0,0,0,0,0.316148484848,0.0986545454545,0.0273794002608,0.013037809648,0.5,0,1300
13,343,9,1,0,10,0,0,0,0,1,0,0,0,0,0.389464285714,0.112172619048,0.0320699708455,0.0262390670554,0.1,0,999
11,706,15,1,2,4,0,0,0,0,0,1,707,707,707,0.492719256053,0.169096520763,0.0382436260623,0.00849858356941,0,0.5,653
9,891,21,1,4,8,0,0,0,0,1,0,2200,11500,5400,0.485342347526,0.234140911831,0.0617283950617,0.010101010101,0.5,0,8000
10,427,11,1,0,5,0,0,1,0,0,0,0,0,0,0.499584492888,0.213938814162,0.07962529274,0.0304449648712,0.3,0.1,3700
12,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0.15,0.225,2400
12,290,8,0,0,4,0,1,0,0,0,0,1400,1400,1400,0.489070707071,0.153898989899,0.051724137931,0.0241379310345,0.5,0,827
10,453,5,2,0,6,0,0,0,0,1,0,1200,4100,2650,0.443627877499,0.140980659126,0.0397350993377,0.00883002207506,0.5,0,1300
10,258,9,1,8,7,0,1,0,0,0,0,753,753,753,0.547727272727,0.281060606061,0.031007751938,0.0077519379845,0.333333333333,0.166666666667,3400
11,268,2,1,0,5,0,0,0,0,1,0,3100,3100,3100,0.451717171717,0.170404040404,0.0298507462687,0.00746268656716,0.2,0,918
12,102,2,0,2,10,0,0,0,0,0,0,2900,3100,3000,0.714285714286,0.35,0.0490196078431,0.00980392156863,0.5,0,4900
10,282,3,1,0,6,0,0,0,0,1,0,4300,4300,4300,0.421645021645,0.0465909090909,0.0283687943262,0.0106382978723,0.5,0,4600
9,434,9,1,0,3,0,0,1,0,0,0,0,0,0,0.364049586777,0.0998966942149,0.0276497695853,0.0115207373272,0,0.5,4400
10,112,4,0,2,7,0,0,0,1,0,0,3700,3700,3700,0.515176767677,0.182803030303,0.0625,0.00892857142857,0.5,0.875,1400
7,538,14,1,0,9,0,0,1,0,0,0,0,0,0,0.44275485952,0.107346999406,0.046468401487,0.0204460966543,0.5,0,830
7,456,8,1,0,8,0,1,0,0,0,0,0,0,0,0.402024943311,0.154358276644,0.0548245614035,0.0131578947368,0.1,0.05,1600
6,0,0,35,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0.15,0,625
11,448,2,1,0,6,0,0,0,0,0,1,2700,2700,2700,0.440873015873,0.0555555555556,0.015625,0.00669642857143,0.5,0,712
9,1008,12,1,0,9,0,0,0,1,0,0,0,0,0,0.430723608075,0.143005193376,0.0615079365079,0.0178571428571,0.0166666666667,0.316666666667,1800
13,680,15,2,1,10,0,0,0,0,0,1,4100,7500,6650,0.397916191995,0.122474272803,0.0308823529412,0.00882352941176,0.5,0.2,942
12,200,10,1,0,7,0,0,0,0,1,0,0,0,0,0.416083916084,0.044696969697,0.03,0.025,0.2,0,736
13,339,7,1,0,6,0,0,1,0,0,0,6600,6600,6600,0.409558823529,0.131932773109,0.0501474926254,0.0117994100295,0.5,0,4000
9,778,8,1,0,4,0,0,0,0,0,1,5600,5600,5600,0.495779220779,0.00666960158486,0.0295629820051,0.025706940874,0.4,0.3,1100
11,522,1,2,2,7,0,0,0,0,0,1,39700,39700,39700,0.344444444444,0.140625,0.036398467433,0.00766283524904,0.5,0,1600
10,1135,9,2,0,6,0,0,0,0,0,1,56500,56500,56500,0.41810741342,0.155601494859,0.0431718061674,0.00969162995595,0.25,0.1,2700
13,191,8,0,1,10,0,1,0,0,0,0,0,0,0,0.349655647383,-0.00919421487603,0.0314136125654,0.0366492146597,0.05,0.0333333333333,1200
11,331,9,0,2,9,1,0,0,0,0,0,0,0,0,0.457575757576,0.210795454545,0.0422960725076,0.012084592145,0.233333333333,0.175,12100
10,214,6,1,0,5,0,0,0,0,1,0,615,4700,2571.66666667,0.472877122877,0.0677738927739,0.0327102803738,0.00934579439252,0.5,0,998
9,0,0,20,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0,1700
10,168,1,2,0,5,0,0,0,0,1,0,0,0,0,0.455134680135,0.0551978114478,0.0595238095238,0.0297619047619,0.2,0.1,413
10,936,8,16,1,9,0,0,0,0,1,0,1700,4500,2760,0.466752388237,0.0748329795205,0.0277777777778,0.0192307692308,0.230769230769,0.0769230769231,3000
10,267,4,1,0,7,0,0,0,0,1,0,3100,13900,8500,0.410707070707,0.180934343434,0.0449438202247,0.00374531835206,0.5,0,1500
12,802,5,19,0,7,0,0,0,0,1,0,1200,13900,5500,0.421585720216,0.167320464923,0.0399002493766,0.0124688279302,0.5,1,1200
11,284,8,2,0,4,0,0,0,0,0,1,0,0,0,0.512596200096,0.140716690717,0.0352112676056,0.0105633802817,0.166666666667,0.25,940
12,675,12,1,0,10,0,0,0,0,0,1,0,0,0,0.476703369095,0.0680524185959,0.0251851851852,0.0251851851852,0.35,0.4,601
13,602,15,1,0,8,0,0,0,0,0,1,1400,1400,1400,0.516869918699,0.0786585365854,0.0265780730897,0.0116279069767,0.5,0,756
9,405,7,1,0,8,1,0,0,0,0,0,0,0,0,0.407380952381,0.114913419913,0.0518518518519,0.0123456790123,0.175,0.175,2900
8,344,22,10,1,6,0,0,0,0,0,0,13600,13600,13600,0.555170401494,0.171778711485,0.0581395348837,0.0203488372093,0.5,0,11900
12,700,1,1,0,7,0,0,1,0,0,0,2000,2000,2000,0.282505411255,0.063327020202,0.0314285714286,0.0157142857143,0.125,0.1875,1100
11,338,10,1,1,7,0,0,0,0,1,0,5100,5100,5100,0.338119834711,0.18791322314,0.0473372781065,0.00887573964497,0.0454545454545,0.136363636364,2100
12,935,9,11,0,7,0,1,0,0,0,0,1100,4300,1683.33333333,0.442587081129,0.0248980379189,0.0299465240642,0.0245989304813,0.5,0,1500
9,192,1,1,1,5,0,1,0,0,0,0,3600,3600,3600,0.514912280702,0.125438596491,0.0572916666667,0.0260416666667,0.5,0,967
9,95,1,0,1,5,0,0,1,0,0,0,15000,15000,15000,0.409259259259,0.0888888888889,0.0526315789474,0.0421052631579,0.5,0,3300
8,101,8,1,0,9,0,0,1,0,0,0,3300,3300,3300,0.54375,-0.0140625,0.029702970297,0.019801980198,0.5,0,1100
14,397,6,1,0,7,0,0,0,0,1,0,1000,3300,2400,0.418996212121,0.0573768939394,0.0302267002519,0.0176322418136,0.5,0,1100
6,1424,22,13,0,5,0,0,0,0,1,0,1100,19800,7562.5,0.475692871573,0.16273963925,0.0491573033708,0.0161516853933,0.5,0.7,2200
8,968,18,0,11,10,0,0,0,0,0,0,705,17300,4379.2,0.447632575758,0.0763731060606,0.0433884297521,0.0247933884298,0.5,0,2600
13,306,6,1,0,6,0,0,0,0,0,0,0,0,0,0.403857142857,0.183952380952,0.0522875816993,0.016339869281,0.366666666667,0.0666666666667,2100
11,426,8,7,0,9,0,1,0,0,0,0,519,2500,1443.8,0.357544191919,0.257339015152,0.056338028169,0.0093896713615,0,0.3,1800
11,719,61,1,58,7,0,1,0,0,0,0,897,1800,1348.5,0.401073232323,0.0252660533911,0.0305980528512,0.0208623087622,0.5,0,747
8,359,5,1,0,5,0,0,1,0,0,0,3900,12000,7950,0.305416666667,0.0558333333333,0.016713091922,0.0111420612813,0.2,0.35,623
10,903,21,6,1,10,1,0,0,0,0,0,15000,15000,15000,0.476928987319,0.137467204513,0.0431893687708,0.0232558139535,0.5,0,3700
8,1271,29,11,0,5,0,0,1,0,0,0,599,1800,1412.375,0.484107437129,0.282092983329,0.051140833989,0.00786782061369,0.5,0,1100
7,137,2,2,1,5,0,0,1,0,0,0,20300,20300,20300,0.59712962963,0.173703703704,0.0802919708029,0.021897810219,0.416666666667,0.366666666667,1600
12,249,26,22,1,9,0,0,0,0,0,0,749,933,841,0.486952861953,-0.00854377104377,0.0200803212851,0.0281124497992,0.211111111111,0.155555555556,8100
15,467,4,1,0,5,0,0,0,0,1,0,1400,2400,1900,0.425708874459,0.0546590909091,0.0385438972163,0.0214132762313,0.25,0.25,3000
11,246,5,0,0,5,0,0,0,0,1,0,5200,5200,5200,0.586912604304,0.0841897233202,0.0406504065041,0.0162601626016,0.5,0,4000
8,897,10,1,0,7,0,0,1,0,0,0,4500,9200,6850,0.458220485982,0.187570104025,0.0680044593088,0.0111482720178,0.2,0.2,3300
12,604,3,1,0,5,0,1,0,0,0,0,947,2700,1823.5,0.484613013249,0.142048406139,0.0513245033113,0.0182119205298,0.15,0.225,778
12,97,4,0,0,10,0,0,0,0,1,0,881,9100,4990.5,0.473484848485,0.273295454545,0.0618556701031,0,0.125,0.125,1200
12,1814,19,5,1,10,0,0,0,0,1,0,1000,3200,1780,0.428676087692,0.106220806752,0.0474090407938,0.00992282249173,0.04,0.16,1800
9,328,40,1,0,4,0,0,1,0,0,0,10100,17600,13850,0.44435261708,0.238154269972,0.0213414634146,0.0030487804878,0.5,0,31300
9,507,11,1,0,8,0,0,1,0,0,0,0,0,0,0.50395021645,0.0302341597796,0.0315581854043,0.0236686390533,0.5,1,3100
11,299,11,4,0,6,0,0,0,1,0,0,3800,3800,3800,0.405555555556,0.0677777777778,0.0267558528428,0.00334448160535,0.433333333333,0.0333333333333,1600
13,536,12,1,0,5,0,0,1,0,0,0,969,969,969,0.497857142857,0.0266666666667,0.0130597014925,0.0111940298507,0.5,0,1300
13,126,1,1,0,8,0,0,1,0,0,0,1500,1500,1500,0.433333333333,0.104166666667,0.0238095238095,0,0.5,0,1500
11,162,5,1,0,4,0,1,0,0,0,0,1100,2000,1550,0.488068181818,-0.0188920454545,0.0432098765432,0.0308641975309,0.333333333333,0.1,1100
9,453,15,1,0,7,0,0,0,0,0,1,766,2700,1733,0.260469777136,0.0831409331409,0.0331125827815,0.00883002207506,0.5,0,2400
13,788,18,1,0,5,0,0,0,0,0,0,0,0,0,0.38981018981,0.0269796869797,0.0355329949239,0.0241116751269,0.5,0,2000
7,293,3,1,0,7,0,0,0,0,0,1,939,1400,1169.5,0.438076416337,0.161133069829,0.0341296928328,0.00682593856655,0.5,0,635
9,188,5,1,2,6,0,0,0,0,1,0,4300,4300,4300,0.488825757576,0.297585227273,0.063829787234,0.00531914893617,0.5,0,13900
12,142,4,0,2,7,0,1,0,0,0,0,7800,41600,20766.6666667,0.641666666667,0.222222222222,0.0352112676056,0.0140845070423,0.4,0.6,4400
13,219,16,1,1,5,0,0,0,0,1,0,983,983,983,0.524007314525,0.252115987461,0.100456621005,0.0182648401826,0,0.5,1200
11,1392,6,1,0,8,0,0,0,0,0,1,1000,29900,15450,0.444172063015,0.0856556712342,0.0423850574713,0.0294540229885,0.5,0,951
10,194,3,1,0,6,0,0,1,0,0,0,0,0,0,0.305086580087,0.125216450216,0.0463917525773,0.0103092783505,0,0.291666666667,4800
11,313,8,3,1,8,0,0,0,0,0,1,1000,1000,1000,0.704166666667,0.196153846154,0.0511182108626,0.00958466453674,0.45,0.55,64300
14,161,7,1,0,4,0,0,1,0,0,0,1300,4000,2233.33333333,0.364965986395,0.0972789115646,0.0186335403727,0.00621118012422,0.5,0,1400
11,345,14,2,1,5,0,0,0,0,0,1,759,759,759,0.257894736842,-0.0684210526316,0.00579710144928,0.0173913043478,0.1,0.2,901
13,444,28,1,3,10,0,0,0,0,0,1,911,911,911,0.515031265031,-0.0773358585859,0.0225225225225,0.0247747747748,0.5,0,2000
12,619,22,17,1,10,0,0,1,0,0,0,4300,24200,14250,0.5977328844,0.236015712682,0.0452342487884,0.0193861066236,0.166666666667,0.25,18900
10,168,17,18,1,7,0,0,0,0,0,0,18100,18100,18100,0.573333333333,-0.15,0.0178571428571,0.0297619047619,0.5,1,8400
11,771,3,2,0,5,0,1,0,0,0,0,473,6900,4724.33333333,0.451693055803,0.0573373164127,0.041504539559,0.029831387808,0.15,0.075,1100
11,0,0,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0.266666666667,0.566666666667,1500
11,0,0,13,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,1800
10,693,10,4,0,10,0,0,0,0,0,1,11700,11700,11700,0.394763203463,0.0417757575758,0.027417027417,0.011544011544,0.5,0.8,1100
10,394,24,8,0,10,1,0,0,0,0,0,2100,2600,2350,0.593707482993,0.149107142857,0.0456852791878,0.0228426395939,0.0416666666667,0.291666666667,2500
12,623,22,15,0,7,0,0,0,0,0,0,1600,18200,9900,0.560435663627,0.17109929078,0.0513643659711,0.024077046549,0.1,0.5,1200
9,466,11,1,4,7,0,0,0,0,1,0,1200,4500,2850,0.415469631379,0.0996950019677,0.0364806866953,0.0214592274678,0.5,0.5,2700
12,336,4,1,0,7,0,0,0,0,0,1,854,18200,6063.5,0.276285714286,0.0804761904762,0.0327380952381,0.014880952381,0.5,0,984
7,519,4,1,0,8,0,0,0,0,0,1,5900,5900,5900,0.348625541126,-0.00769480519481,0.0327552986513,0.0481695568401,0,0,6300
8,536,12,1,0,5,0,0,1,0,0,0,0,0,0,0.452566183816,0.243824925075,0.0615671641791,0.00559701492537,0,0.5,1000
13,494,8,1,0,9,1,0,0,0,0,0,1300,1300,1300,0.503355927698,0.290261164274,0.0566801619433,0.00607287449393,0.2,0,1200
12,185,5,1,0,7,0,0,0,1,0,0,1800,6600,4533.33333333,0.5825,0.655,0.0432432432432,0,0.05,0.4,1900
9,946,5,0,26,4,0,0,0,0,0,0,1900,1900,1900,0.471731542592,0.0138340075225,0.0634249471459,0.0549682875264,0.5,1,9400
8,1079,10,1,0,6,1,0,0,0,0,0,0,0,0,0.478151384667,0.108217240797,0.0435588507878,0.0222428174235,0.333333333333,0.333333333333,417
12,273,4,1,1,7,0,0,0,1,0,0,2300,3400,2850,0.417465867466,0.201311188811,0.0622710622711,0.00732600732601,0.25,0.4,2900
11,233,5,1,0,7,0,0,0,0,0,0,817,817,817,0.287559808612,-0.019696969697,0.0300429184549,0.0429184549356,0.266666666667,0.183333333333,1600
10,1341,9,4,3,10,0,0,0,0,0,1,573,9600,3325.83333333,0.425033863985,0.0700466938975,0.0410141685309,0.0216256524981,0,0.5,1400
10,952,33,21,0,10,0,0,0,0,0,1,2700,8500,5600,0.485610633498,0.143675309432,0.0336134453782,0.0210084033613,0.5,0,1700
10,1173,15,1,0,8,0,0,1,0,0,0,0,0,0,0.536291367702,0.105808697475,0.0443307757886,0.0332480818414,0,0.5,7700
14,768,2,2,0,8,0,0,0,0,0,1,0,0,0,0.371116780045,0.0889314058957,0.02734375,0.0104166666667,0.25,0,1300
10,580,12,1,0,7,1,0,0,0,0,0,0,0,0,0.384303423849,0.159600550964,0.0431034482759,0.0172413793103,0,0.15,1500
12,1450,15,1,0,6,0,1,0,0,0,0,755,755,755,0.510753968254,0.0607032733349,0.0351724137931,0.0268965517241,0.5,0,699
8,1207,24,42,0,8,0,0,0,0,1,0,545,16000,2829.54166667,0.539251643418,0.288259179093,0.069594034797,0.0115990057995,0,0,17100
11,443,2,1,1,6,0,0,1,0,0,0,0,0,0,0.453951165793,0.10325719602,0.0541760722348,0.0180586907449,0.4,0.2,2200
9,1612,18,1,0,6,0,0,0,0,0,1,0,0,0,0.399102069805,0.100466298025,0.0390818858561,0.0124069478908,0.5,0,2100
11,724,7,10,0,7,0,0,0,0,1,0,1100,3500,2025,0.449137806638,0.132213564214,0.0621546961326,0.0110497237569,0.25,0.125,1400
10,509,13,10,1,8,0,0,0,0,0,0,47100,47100,47100,0.461198347107,0.00898071625344,0.0294695481336,0.0196463654224,0.1,0.4,3600
9,355,10,1,0,9,0,0,0,0,0,1,1800,8200,5000,0.50928226363,0.0725189786059,0.030985915493,0.0197183098592,0.375,0,805
8,543,7,2,1,7,0,0,0,0,0,1,1600,1700,1633.33333333,0.443292682927,0.070325203252,0.0276243093923,0.0276243093923,0.5,0,885
9,912,3,14,0,8,0,1,0,0,0,0,0,0,0,0.526577491709,0.111408571935,0.0701754385965,0.0416666666667,0.5,0.425,671
12,954,25,3,1,7,0,0,0,0,0,1,474,1900,973.8,0.36830711542,0.113143710749,0.0366876310273,0.00733752620545,0.0454545454545,0.136363636364,995
13,153,1,0,1,8,0,1,0,0,0,0,59000,59000,59000,0.759226190476,-0.000744047619048,0.0522875816993,0.0326797385621,0.233333333333,0.2,1000
9,1089,16,1,1,7,0,0,1,0,0,0,1100,2500,1800,0.367184733937,0.148216703114,0.0477502295684,0.010101010101,0.0227272727273,0.318181818182,1600
8,231,20,8,1,10,0,0,0,0,0,0,2200,5300,4166.66666667,0.475897129187,0.28283492823,0.0519480519481,0.012987012987,0.5,0,5100
8,184,4,1,0,5,0,0,1,0,0,0,2200,95900,49050,0.462525252525,-0.0120202020202,0.0380434782609,0.0380434782609,0.1,0.133333333333,2100
10,386,4,1,0,7,0,0,0,0,0,1,776,3500,2138,0.359420289855,-0.0945652173913,0.0155440414508,0.0284974093264,0.5,0,1100
10,129,6,0,1,10,0,0,0,0,1,0,0,0,0,0.400833333333,0.14696969697,0.0387596899225,0.015503875969,0,0.5,1100
9,288,1,1,0,9,0,0,0,0,1,0,0,0,0,0.527878787879,0.110696969697,0.0486111111111,0.0104166666667,0.5,0,7800
8,276,7,1,1,10,0,1,0,0,0,0,0,0,0,0.480241187384,0.190058750773,0.0507246376812,0.00724637681159,0.5,0,123
11,280,7,1,1,6,0,0,0,0,0,1,0,0,0,0.583857808858,0.0887529137529,0.0321428571429,0.0107142857143,0.2,0.1,2100
11,1205,24,11,0,10,1,0,0,0,0,0,428,2200,1314,0.515242724057,0.252460569213,0.0572614107884,0.0124481327801,0.4,0,586
14,420,4,6,1,9,0,0,0,0,0,1,1600,1600,1600,0.494965986395,0.201802721088,0.0547619047619,0.00714285714286,0.5,0,4500
12,1012,15,3,2,5,0,0,0,0,0,1,1300,3500,2400,0.339013882208,0.0423734033456,0.0207509881423,0.0187747035573,0.211111111111,0.155555555556,7600
8,1065,9,4,0,4,0,0,0,0,0,1,866,2000,1215,0.361007542199,0.111739278164,0.0422535211268,0.0169014084507,0.5,0,827
9,159,4,0,2,8,0,0,0,1,0,0,1400,1400,1400,0.613501683502,0.327828282828,0.0880503144654,0,0.5,0,2000
9,460,10,1,0,7,0,0,0,0,0,1,0,0,0,0.25417888563,0.0647482893451,0.0217391304348,0.0195652173913,0,0.25,629
10,477,15,10,0,6,0,0,0,0,0,0,2800,3600,3200,0.487690250926,0.155726381462,0.0398322851153,0.0104821802935,0.4,0.5,30400
10,545,9,1,2,7,0,0,1,0,0,0,0,0,0,0.507156818591,0.187254098361,0.0697247706422,0.0165137614679,0.0454545454545,0.136363636364,895
12,512,8,1,0,6,0,0,0,0,0,1,1700,663600,270120,0.47596031746,0.136896825397,0.048828125,0.017578125,0,0.5,1100
12,1982,23,14,1,7,0,0,0,0,0,1,605,22100,3266.5,0.430648912168,0.0193569475337,0.0353178607467,0.0353178607467,0.5,0.125,2200
10,309,29,27,1,7,0,0,0,0,0,0,1800,1800,1800,0.425490196078,0.093137254902,0.0161812297735,0.0129449838188,0.4,0.6,5300
9,825,15,1,0,7,0,0,0,0,1,0,1200,2800,1800,0.435177360691,0.157237245251,0.0509090909091,0.0193939393939,0.5,0,2800
11,498,9,1,0,8,0,0,0,0,0,1,0,0,0,0.457517482517,0.0557173295455,0.0321285140562,0.0261044176707,0.4,0,785
9,1626,56,26,0,8,0,1,0,0,0,0,1200,67500,23366.6666667,0.549557232891,0.153845383012,0.0436654366544,0.0190651906519,0.1,0.4,1700
11,287,8,1,0,9,0,0,0,0,1,0,1000,2500,1575,0.406949934124,0.153063241107,0.0522648083624,0.0104529616725,0.0227272727273,0.0681818181818,1400
6,644,9,1,0,6,0,0,0,1,0,0,5700,59000,25933.3333333,0.438736263736,0.13125,0.0667701863354,0.0186335403727,0.3,0.2,2900
12,821,10,1,0,4,0,0,1,0,0,0,1600,2900,2250,0.536751152074,0.165668202765,0.0462850182704,0.0170523751523,0.5,0,1200
11,494,12,1,0,7,0,0,0,0,0,1,713,5300,2403.25,0.476799743466,-0.0553551386885,0.0161943319838,0.0222672064777,0.2,0.4,558
11,245,4,1,0,6,0,1,0,0,0,0,2000,2000,2000,0.516,0.164,0.0571428571429,0.0204081632653,0.2,0.45,595
10,465,7,2,1,6,0,0,0,0,0,0,778,12900,7126,0.500321969697,0.07829004329,0.0365591397849,0.0365591397849,0.2,0.2,750
11,147,5,0,2,6,0,1,0,0,0,0,4000,27100,15550,0.450757575758,0.197727272727,0.0408163265306,0.0136054421769,0.5,0,3700
8,679,11,1,0,8,0,0,0,0,0,1,498,4400,1526.66666667,0.38329228243,0.0145166256158,0.0235640648012,0.0250368188513,0.5,0,709
8,82,3,0,0,10,0,0,0,0,0,0,0,0,0,0.481818181818,0.467045454545,0.0853658536585,0,0,0.25,1200
11,0,0,20,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0,8200
9,342,6,1,0,5,0,0,0,0,0,1,0,0,0,0.325028675029,0.0558561808562,0.0146198830409,0.0116959064327,0.5,0,2400
10,604,11,26,0,10,0,0,0,0,1,0,1800,4600,3666.66666667,0.491578576462,0.228655743481,0.0480132450331,0.00827814569536,0.5,0,2700
10,407,16,10,0,8,0,0,0,0,0,0,981,981,981,0.571837068161,0.243837535014,0.0638820638821,0.00982800982801,0.5,0,1800
15,336,17,1,1,8,0,0,0,0,0,0,12800,12800,12800,0.487558120891,0.00919512586179,0.0267857142857,0.0357142857143,0.5,0,1900
12,257,7,1,0,8,0,0,0,1,0,0,1200,9300,5666.66666667,0.406790123457,0.0956790123457,0.0389105058366,0.0155642023346,0.433333333333,0.0333333333333,1500
11,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,3400
10,1194,14,1,0,3,0,0,0,0,0,1,0,0,0,0.500550630529,0.16186777715,0.0544388609715,0.0167504187605,0.4,0,3300
6,176,7,0,2,10,0,0,0,1,0,0,3700,21300,10666.6666667,0.523786739576,0.00282524493051,0.0681818181818,0.0284090909091,0.5,0,1400
7,472,5,11,0,8,0,0,0,0,0,0,3000,9900,6450,0.193364197531,-0.0327160493827,0.00847457627119,0.0423728813559,0.5,0,926
15,481,5,1,0,7,0,0,1,0,0,0,447,447,447,0.481073858115,0.0749028182702,0.039501039501,0.027027027027,0.1,0.2,1200
10,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0.15,5900
10,7185,3,111,0,10,1,0,0,0,0,0,4100,20400,12250,0.535534085525,0.274414857531,0.0537230340988,0.0112734864301,0.4,0.2,3000
10,253,5,1,0,7,0,0,1,0,0,0,8000,8000,8000,0.506933278362,0.177056277056,0.0513833992095,0,0.5,0,1900
11,1141,9,1,2,8,1,0,0,0,0,0,6500,6500,6500,0.457300397197,0.187689449726,0.0560911481157,0.00964066608238,0.5,0,1800
11,702,10,1,1,6,0,0,0,0,0,1,2100,2100,2100,0.50968714927,0.151494107744,0.031339031339,0.00997150997151,0.3,0.4,2700
8,432,6,0,0,8,0,0,0,0,0,1,1800,1800,1800,0.386040669856,0.0689832535885,0.0416666666667,0.0185185185185,0.5,0,1700
